"Points:0","Points:1","Points:2","T","U:0","U:1","U:2"
13.4,0.2,0.5,0.27555,0,0,0
13.6,0.2,0.5,0.2641,0,0,0
13.8,0.2,0.5,0.25294,0,0,0
14,0.2,0.5,0.24207,0,0,0
14.2,0.2,0.5,0.2315,0,0,0
14.4,0.2,0.5,0.22123,0,0,0
14.6,0.2,0.5,0.21129,0,0,0
14.8,0.2,0.5,0.20167,0,0,0
15,0.2,0.5,0.19238,0,0,0
15.2,0.2,0.5,0.18342,0,0,0
15.4,0.2,0.5,0.17482,0,0,0
15.6,0.2,0.5,0.16655,0,0,0
15.8,0.2,0.5,0.15865,0,0,0
16,0.2,0.5,0.15109,0,0,0
16.2,0.2,0.5,0.1439,0,0,0
16.4,0.2,0.5,0.13707,0,0,0
16.6,0.2,0.5,0.1306,0,0,0
16.8,0.2,0.5,0.1245,0,0,0
17,0.2,0.5,0.11876,0,0,0
17.2,0.2,0.5,0.1134,0,0,0
17.4,0.2,0.5,0.1084,0,0,0
17.6,0.2,0.5,0.10377,0,0,0
17.8,0.2,0.5,0.099519,0,0,0
18,0.2,0.5,0.095634,0,0,0
18.2,0.2,0.5,0.092121,0,0,0
18.4,0.2,0.5,0.088978,0,0,0
18.6,0.2,0.5,0.086206,0,0,0
18.8,0.2,0.5,0.083804,0,0,0
19,0.2,0.5,0.081773,0,0,0
19.2,0.2,0.5,0.080112,0,0,0
19.4,0.2,0.5,0.07882,0,0,0
19.6,0.2,0.5,0.077898,0,0,0
19.8,0.2,0.5,0.077346,0,0,0
20,0.2,0.5,0.077162,0,0,0
0,0.4,0.5,0.92284,0,0,0
0.2,0.4,0.5,0.92266,0,0,0
0.4,0.4,0.5,0.9221,0,0,0
0.6,0.4,0.5,0.92118,0,0,0
0.8,0.4,0.5,0.91989,0,0,0
1,0.4,0.5,0.91823,0,0,0
1.2,0.4,0.5,0.9162,0,0,0
1.4,0.4,0.5,0.9138,0,0,0
1.6,0.4,0.5,0.91102,0,0,0
1.8,0.4,0.5,0.90788,0,0,0
2,0.4,0.5,0.90437,0,0,0
2.2,0.4,0.5,0.90048,0,0,0
2.4,0.4,0.5,0.89623,0,0,0
2.6,0.4,0.5,0.8916,0,0,0
2.8,0.4,0.5,0.88661,0,0,0
3,0.4,0.5,0.88124,0,0,0
3.2,0.4,0.5,0.87551,0,0,0
3.4,0.4,0.5,0.8694,0,0,0
3.6,0.4,0.5,0.86294,0,0,0
3.8,0.4,0.5,0.8561,0,0,0
4,0.4,0.5,0.84891,0,0,0
4.2,0.4,0.5,0.84136,0,0,0
4.4,0.4,0.5,0.83345,0,0,0
4.6,0.4,0.5,0.82519,0,0,0
4.8,0.4,0.5,0.81658,0,0,0
5,0.4,0.5,0.80763,0,0,0
5.2,0.4,0.5,0.79834,0,0,0
5.4,0.4,0.5,0.78872,0,0,0
5.6,0.4,0.5,0.77877,0,0,0
5.8,0.4,0.5,0.76851,0,0,0
6,0.4,0.5,0.75794,0,0,0
6.2,0.4,0.5,0.74707,0,0,0
6.4,0.4,0.5,0.7359,0,0,0
6.6,0.4,0.5,0.72446,0,0,0
6.8,0.4,0.5,0.71274,0,0,0
7,0.4,0.5,0.70077,0,0,0
7.2,0.4,0.5,0.68856,0,0,0
7.4,0.4,0.5,0.67611,0,0,0
7.6,0.4,0.5,0.66344,0,0,0
7.8,0.4,0.5,0.65056,0,0,0
8,0.4,0.5,0.6375,0,0,0
8.2,0.4,0.5,0.62426,0,0,0
8.4,0.4,0.5,0.61086,0,0,0
8.6,0.4,0.5,0.59732,0,0,0
8.8,0.4,0.5,0.58365,0,0,0
9,0.4,0.5,0.56988,0,0,0
9.2,0.4,0.5,0.55601,0,0,0
9.4,0.4,0.5,0.54208,0,0,0
9.6,0.4,0.5,0.52808,0,0,0
9.8,0.4,0.5,0.51405,0,0,0
10,0.4,0.5,0.5,0,0,0
10.2,0.4,0.5,0.48595,0,0,0
10.4,0.4,0.5,0.47192,0,0,0
10.6,0.4,0.5,0.45793,0,0,0
10.8,0.4,0.5,0.44399,0,0,0
11,0.4,0.5,0.43012,0,0,0
11.2,0.4,0.5,0.41635,0,0,0
11.4,0.4,0.5,0.40268,0,0,0
11.6,0.4,0.5,0.38914,0,0,0
11.8,0.4,0.5,0.37574,0,0,0
12,0.4,0.5,0.36251,0,0,0
12.2,0.4,0.5,0.34944,0,0,0
12.4,0.4,0.5,0.33657,0,0,0
12.6,0.4,0.5,0.3239,0,0,0
12.8,0.4,0.5,0.31145,0,0,0
13,0.4,0.5,0.29923,0,0,0
13.2,0.4,0.5,0.28726,0,0,0
13.4,0.4,0.5,0.27554,0,0,0
13.6,0.4,0.5,0.2641,0,0,0
13.8,0.4,0.5,0.25294,0,0,0
14,0.4,0.5,0.24207,0,0,0
14.2,0.4,0.5,0.23149,0,0,0
14.4,0.4,0.5,0.22123,0,0,0
14.6,0.4,0.5,0.21128,0,0,0
14.8,0.4,0.5,0.20166,0,0,0
15,0.4,0.5,0.19237,0,0,0
15.2,0.4,0.5,0.18342,0,0,0
15.4,0.4,0.5,0.17481,0,0,0
15.6,0.4,0.5,0.16655,0,0,0
15.8,0.4,0.5,0.15864,0,0,0
16,0.4,0.5,0.15109,0,0,0
16.2,0.4,0.5,0.1439,0,0,0
16.4,0.4,0.5,0.13706,0,0,0
16.6,0.4,0.5,0.1306,0,0,0
16.8,0.4,0.5,0.12449,0,0,0
17,0.4,0.5,0.11876,0,0,0
17.2,0.4,0.5,0.11339,0,0,0
17.4,0.4,0.5,0.1084,0,0,0
17.6,0.4,0.5,0.10377,0,0,0
17.8,0.4,0.5,0.099517,0,0,0
18,0.4,0.5,0.095632,0,0,0
18.2,0.4,0.5,0.092119,0,0,0
18.4,0.4,0.5,0.088976,0,0,0
18.6,0.4,0.5,0.086204,0,0,0
18.8,0.4,0.5,0.083802,0,0,0
19,0.4,0.5,0.081771,0,0,0
19.2,0.4,0.5,0.080109,0,0,0
19.4,0.4,0.5,0.078818,0,0,0
19.6,0.4,0.5,0.077896,0,0,0
19.8,0.4,0.5,0.077345,0,0,0
20,0.4,0.5,0.077161,0,0,0
0,0.6,0.5,0.92284,0,0,0
0.2,0.6,0.5,0.92266,0,0,0
0.4,0.6,0.5,0.92211,0,0,0
0.6,0.6,0.5,0.92118,0,0,0
0.8,0.6,0.5,0.91989,0,0,0
1,0.6,0.5,0.91823,0,0,0
1.2,0.6,0.5,0.9162,0,0,0
1.4,0.6,0.5,0.9138,0,0,0
1.6,0.6,0.5,0.91103,0,0,0
1.8,0.6,0.5,0.90788,0,0,0
2,0.6,0.5,0.90437,0,0,0
2.2,0.6,0.5,0.90049,0,0,0
2.4,0.6,0.5,0.89623,0,0,0
2.6,0.6,0.5,0.8916,0,0,0
2.8,0.6,0.5,0.88661,0,0,0
3,0.6,0.5,0.88124,0,0,0
3.2,0.6,0.5,0.87551,0,0,0
3.4,0.6,0.5,0.86941,0,0,0
3.6,0.6,0.5,0.86294,0,0,0
3.8,0.6,0.5,0.85611,0,0,0
4,0.6,0.5,0.84891,0,0,0
4.2,0.6,0.5,0.84136,0,0,0
4.4,0.6,0.5,0.83345,0,0,0
4.6,0.6,0.5,0.82519,0,0,0
4.8,0.6,0.5,0.81658,0,0,0
5,0.6,0.5,0.80763,0,0,0
5.2,0.6,0.5,0.79834,0,0,0
5.4,0.6,0.5,0.78872,0,0,0
5.6,0.6,0.5,0.77877,0,0,0
5.8,0.6,0.5,0.76851,0,0,0
6,0.6,0.5,0.75794,0,0,0
6.2,0.6,0.5,0.74707,0,0,0
6.4,0.6,0.5,0.7359,0,0,0
6.6,0.6,0.5,0.72446,0,0,0
6.8,0.6,0.5,0.71275,0,0,0
7,0.6,0.5,0.70078,0,0,0
7.2,0.6,0.5,0.68856,0,0,0
7.4,0.6,0.5,0.67611,0,0,0
7.6,0.6,0.5,0.66344,0,0,0
7.8,0.6,0.5,0.65056,0,0,0
8,0.6,0.5,0.6375,0,0,0
8.2,0.6,0.5,0.62426,0,0,0
8.4,0.6,0.5,0.61086,0,0,0
8.6,0.6,0.5,0.59732,0,0,0
8.8,0.6,0.5,0.58365,0,0,0
9,0.6,0.5,0.56988,0,0,0
9.2,0.6,0.5,0.55601,0,0,0
9.4,0.6,0.5,0.54208,0,0,0
9.6,0.6,0.5,0.52808,0,0,0
9.8,0.6,0.5,0.51405,0,0,0
10,0.6,0.5,0.5,0,0,0
10.2,0.6,0.5,0.48595,0,0,0
10.4,0.6,0.5,0.47192,0,0,0
10.6,0.6,0.5,0.45793,0,0,0
10.8,0.6,0.5,0.44399,0,0,0
11,0.6,0.5,0.43012,0,0,0
11.2,0.6,0.5,0.41635,0,0,0
11.4,0.6,0.5,0.40268,0,0,0
11.6,0.6,0.5,0.38914,0,0,0
11.8,0.6,0.5,0.37574,0,0,0
12,0.6,0.5,0.3625,0,0,0
12.2,0.6,0.5,0.34944,0,0,0
12.4,0.6,0.5,0.33657,0,0,0
12.6,0.6,0.5,0.3239,0,0,0
12.8,0.6,0.5,0.31145,0,0,0
13,0.6,0.5,0.29923,0,0,0
13.2,0.6,0.5,0.28726,0,0,0
13.4,0.6,0.5,0.27554,0,0,0
13.6,0.6,0.5,0.2641,0,0,0
13.8,0.6,0.5,0.25294,0,0,0
14,0.6,0.5,0.24206,0,0,0
14.2,0.6,0.5,0.23149,0,0,0
14.4,0.6,0.5,0.22123,0,0,0
14.6,0.6,0.5,0.21128,0,0,0
14.8,0.6,0.5,0.20166,0,0,0
15,0.6,0.5,0.19237,0,0,0
15.2,0.6,0.5,0.18342,0,0,0
15.4,0.6,0.5,0.17481,0,0,0
15.6,0.6,0.5,0.16655,0,0,0
15.8,0.6,0.5,0.15864,0,0,0
16,0.6,0.5,0.15109,0,0,0
16.2,0.6,0.5,0.14389,0,0,0
16.4,0.6,0.5,0.13706,0,0,0
16.6,0.6,0.5,0.13059,0,0,0
16.8,0.6,0.5,0.12449,0,0,0
17,0.6,0.5,0.11876,0,0,0
17.2,0.6,0.5,0.11339,0,0,0
17.4,0.6,0.5,0.1084,0,0,0
17.6,0.6,0.5,0.10377,0,0,0
17.8,0.6,0.5,0.099515,0,0,0
18,0.6,0.5,0.09563,0,0,0
18.2,0.6,0.5,0.092117,0,0,0
18.4,0.6,0.5,0.088974,0,0,0
18.6,0.6,0.5,0.086202,0,0,0
18.8,0.6,0.5,0.0838,0,0,0
19,0.6,0.5,0.081769,0,0,0
19.2,0.6,0.5,0.080108,0,0,0
19.4,0.6,0.5,0.078816,0,0,0
19.6,0.6,0.5,0.077895,0,0,0
19.8,0.6,0.5,0.077343,0,0,0
20,0.6,0.5,0.07716,0,0,0
0,0.8,0.5,0.92284,0,0,0
0.2,0.8,0.5,0.92266,0,0,0
0.4,0.8,0.5,0.92211,0,0,0
0.6,0.8,0.5,0.92119,0,0,0
0.8,0.8,0.5,0.91989,0,0,0
1,0.8,0.5,0.91823,0,0,0
1.2,0.8,0.5,0.9162,0,0,0
1.4,0.8,0.5,0.9138,0,0,0
1.6,0.8,0.5,0.91103,0,0,0
1.8,0.8,0.5,0.90789,0,0,0
2,0.8,0.5,0.90437,0,0,0
2.2,0.8,0.5,0.90049,0,0,0
2.4,0.8,0.5,0.89623,0,0,0
2.6,0.8,0.5,0.89161,0,0,0
2.8,0.8,0.5,0.88661,0,0,0
3,0.8,0.5,0.88124,0,0,0
3.2,0.8,0.5,0.87551,0,0,0
3.4,0.8,0.5,0.86941,0,0,0
3.6,0.8,0.5,0.86294,0,0,0
3.8,0.8,0.5,0.85611,0,0,0
4,0.8,0.5,0.84891,0,0,0
4.2,0.8,0.5,0.84136,0,0,0
4.4,0.8,0.5,0.83345,0,0,0
4.6,0.8,0.5,0.82519,0,0,0
4.8,0.8,0.5,0.81658,0,0,0
5,0.8,0.5,0.80763,0,0,0
5.2,0.8,0.5,0.79834,0,0,0
5.4,0.8,0.5,0.78872,0,0,0
5.6,0.8,0.5,0.77877,0,0,0
5.8,0.8,0.5,0.76851,0,0,0
6,0.8,0.5,0.75794,0,0,0
6.2,0.8,0.5,0.74707,0,0,0
6.4,0.8,0.5,0.7359,0,0,0
6.6,0.8,0.5,0.72446,0,0,0
6.8,0.8,0.5,0.71275,0,0,0
7,0.8,0.5,0.70078,0,0,0
7.2,0.8,0.5,0.68856,0,0,0
7.4,0.8,0.5,0.67611,0,0,0
7.6,0.8,0.5,0.66344,0,0,0
7.8,0.8,0.5,0.65057,0,0,0
8,0.8,0.5,0.6375,0,0,0
8.2,0.8,0.5,0.62426,0,0,0
8.4,0.8,0.5,0.61086,0,0,0
8.6,0.8,0.5,0.59732,0,0,0
8.8,0.8,0.5,0.58366,0,0,0
9,0.8,0.5,0.56988,0,0,0
9.2,0.8,0.5,0.55601,0,0,0
9.4,0.8,0.5,0.54208,0,0,0
9.6,0.8,0.5,0.52808,0,0,0
9.8,0.8,0.5,0.51405,0,0,0
10,0.8,0.5,0.5,0,0,0
10.2,0.8,0.5,0.48595,0,0,0
10.4,0.8,0.5,0.47192,0,0,0
10.6,0.8,0.5,0.45793,0,0,0
10.8,0.8,0.5,0.44399,0,0,0
11,0.8,0.5,0.43012,0,0,0
11.2,0.8,0.5,0.41635,0,0,0
11.4,0.8,0.5,0.40268,0,0,0
11.6,0.8,0.5,0.38914,0,0,0
11.8,0.8,0.5,0.37574,0,0,0
12,0.8,0.5,0.3625,0,0,0
12.2,0.8,0.5,0.34944,0,0,0
12.4,0.8,0.5,0.33656,0,0,0
12.6,0.8,0.5,0.3239,0,0,0
12.8,0.8,0.5,0.31144,0,0,0
13,0.8,0.5,0.29923,0,0,0
13.2,0.8,0.5,0.28726,0,0,0
13.4,0.8,0.5,0.27554,0,0,0
13.6,0.8,0.5,0.2641,0,0,0
13.8,0.8,0.5,0.25293,0,0,0
14,0.8,0.5,0.24206,0,0,0
14.2,0.8,0.5,0.23149,0,0,0
14.4,0.8,0.5,0.22123,0,0,0
14.6,0.8,0.5,0.21128,0,0,0
14.8,0.8,0.5,0.20166,0,0,0
15,0.8,0.5,0.19237,0,0,0
15.2,0.8,0.5,0.18342,0,0,0
15.4,0.8,0.5,0.17481,0,0,0
15.6,0.8,0.5,0.16655,0,0,0
15.8,0.8,0.5,0.15864,0,0,0
16,0.8,0.5,0.15109,0,0,0
16.2,0.8,0.5,0.14389,0,0,0
16.4,0.8,0.5,0.13706,0,0,0
16.6,0.8,0.5,0.13059,0,0,0
16.8,0.8,0.5,0.12449,0,0,0
17,0.8,0.5,0.11876,0,0,0
17.2,0.8,0.5,0.11339,0,0,0
17.4,0.8,0.5,0.10839,0,0,0
17.6,0.8,0.5,0.10377,0,0,0
17.8,0.8,0.5,0.099513,0,0,0
18,0.8,0.5,0.095628,0,0,0
18.2,0.8,0.5,0.092115,0,0,0
18.4,0.8,0.5,0.088972,0,0,0
18.6,0.8,0.5,0.0862,0,0,0
18.8,0.8,0.5,0.083798,0,0,0
19,0.8,0.5,0.081767,0,0,0
19.2,0.8,0.5,0.080106,0,0,0
19.4,0.8,0.5,0.078815,0,0,0
19.6,0.8,0.5,0.077893,0,0,0
19.8,0.8,0.5,0.077342,0,0,0
20,0.8,0.5,0.077158,0,0,0
0,1,0.5,0.92285,0,0,0
0.2,1,0.5,0.92266,0,0,0
0.4,1,0.5,0.92211,0,0,0
0.6,1,0.5,0.92119,0,0,0
0.8,1,0.5,0.9199,0,0,0
1,1,0.5,0.91824,0,0,0
1.2,1,0.5,0.9162,0,0,0
1.4,1,0.5,0.9138,0,0,0
1.6,1,0.5,0.91103,0,0,0
1.8,1,0.5,0.90789,0,0,0
2,1,0.5,0.90437,0,0,0
2.2,1,0.5,0.90049,0,0,0
2.4,1,0.5,0.89623,0,0,0
2.6,1,0.5,0.89161,0,0,0
2.8,1,0.5,0.88661,0,0,0
3,1,0.5,0.88125,0,0,0
3.2,1,0.5,0.87551,0,0,0
3.4,1,0.5,0.86941,0,0,0
3.6,1,0.5,0.86294,0,0,0
3.8,1,0.5,0.85611,0,0,0
4,1,0.5,0.84892,0,0,0
4.2,1,0.5,0.84136,0,0,0
4.4,1,0.5,0.83345,0,0,0
4.6,1,0.5,0.82519,0,0,0
4.8,1,0.5,0.81658,0,0,0
5,1,0.5,0.80763,0,0,0
5.2,1,0.5,0.79834,0,0,0
5.4,1,0.5,0.78872,0,0,0
5.6,1,0.5,0.77878,0,0,0
5.8,1,0.5,0.76851,0,0,0
6,1,0.5,0.75794,0,0,0
6.2,1,0.5,0.74707,0,0,0
6.4,1,0.5,0.73591,0,0,0
6.6,1,0.5,0.72446,0,0,0
6.8,1,0.5,0.71275,0,0,0
7,1,0.5,0.70078,0,0,0
7.2,1,0.5,0.68856,0,0,0
7.4,1,0.5,0.67611,0,0,0
7.6,1,0.5,0.66344,0,0,0
7.8,1,0.5,0.65057,0,0,0
8,1,0.5,0.6375,0,0,0
8.2,1,0.5,0.62426,0,0,0
8.4,1,0.5,0.61086,0,0,0
8.6,1,0.5,0.59732,0,0,0
8.8,1,0.5,0.58366,0,0,0
9,1,0.5,0.56988,0,0,0
9.2,1,0.5,0.55602,0,0,0
9.4,1,0.5,0.54208,0,0,0
9.6,1,0.5,0.52808,0,0,0
9.8,1,0.5,0.51405,0,0,0
10,1,0.5,0.5,0,0,0
10.2,1,0.5,0.48595,0,0,0
10.4,1,0.5,0.47192,0,0,0
10.6,1,0.5,0.45793,0,0,0
10.8,1,0.5,0.44399,0,0,0
11,1,0.5,0.43012,0,0,0
11.2,1,0.5,0.41635,0,0,0
11.4,1,0.5,0.40268,0,0,0
11.6,1,0.5,0.38914,0,0,0
11.8,1,0.5,0.37574,0,0,0
12,1,0.5,0.3625,0,0,0
12.2,1,0.5,0.34944,0,0,0
12.4,1,0.5,0.33656,0,0,0
12.6,1,0.5,0.32389,0,0,0
12.8,1,0.5,0.31144,0,0,0
13,1,0.5,0.29923,0,0,0
13.2,1,0.5,0.28725,0,0,0
13.4,1,0.5,0.27554,0,0,0
13.6,1,0.5,0.2641,0,0,0
13.8,1,0.5,0.25293,0,0,0
14,1,0.5,0.24206,0,0,0
14.2,1,0.5,0.23149,0,0,0
14.4,1,0.5,0.22123,0,0,0
14.6,1,0.5,0.21128,0,0,0
14.8,1,0.5,0.20166,0,0,0
15,1,0.5,0.19237,0,0,0
15.2,1,0.5,0.18342,0,0,0
15.4,1,0.5,0.17481,0,0,0
15.6,1,0.5,0.16655,0,0,0
15.8,1,0.5,0.15864,0,0,0
16,1,0.5,0.15108,0,0,0
16.2,1,0.5,0.14389,0,0,0
16.4,1,0.5,0.13706,0,0,0
16.6,1,0.5,0.13059,0,0,0
16.8,1,0.5,0.12449,0,0,0
17,1,0.5,0.11875,0,0,0
17.2,1,0.5,0.11339,0,0,0
17.4,1,0.5,0.10839,0,0,0
17.6,1,0.5,0.10377,0,0,0
17.8,1,0.5,0.099511,0,0,0
18,1,0.5,0.095627,0,0,0
18.2,1,0.5,0.092113,0,0,0
18.4,1,0.5,0.08897,0,0,0
18.6,1,0.5,0.086198,0,0,0
18.8,1,0.5,0.083797,0,0,0
19,1,0.5,0.081765,0,0,0
19.2,1,0.5,0.080104,0,0,0
19.4,1,0.5,0.078813,0,0,0
19.6,1,0.5,0.077892,0,0,0
19.8,1,0.5,0.07734,0,0,0
20,1,0.5,0.077157,0,0,0
0,1.2,0.5,0.92285,0,0,0
0.2,1.2,0.5,0.92266,0,0,0
0.4,1.2,0.5,0.92211,0,0,0
0.6,1.2,0.5,0.92119,0,0,0
0.8,1.2,0.5,0.9199,0,0,0
1,1.2,0.5,0.91824,0,0,0
1.2,1.2,0.5,0.91621,0,0,0
1.4,1.2,0.5,0.9138,0,0,0
1.6,1.2,0.5,0.91103,0,0,0
1.8,1.2,0.5,0.90789,0,0,0
2,1.2,0.5,0.90438,0,0,0
2.2,1.2,0.5,0.90049,0,0,0
2.4,1.2,0.5,0.89624,0,0,0
2.6,1.2,0.5,0.89161,0,0,0
2.8,1.2,0.5,0.88661,0,0,0
3,1.2,0.5,0.88125,0,0,0
3.2,1.2,0.5,0.87551,0,0,0
3.4,1.2,0.5,0.86941,0,0,0
3.6,1.2,0.5,0.86294,0,0,0
3.8,1.2,0.5,0.85611,0,0,0
4,1.2,0.5,0.84892,0,0,0
4.2,1.2,0.5,0.84136,0,0,0
4.4,1.2,0.5,0.83346,0,0,0
4.6,1.2,0.5,0.8252,0,0,0
4.8,1.2,0.5,0.81659,0,0,0
5,1.2,0.5,0.80763,0,0,0
5.2,1.2,0.5,0.79834,0,0,0
5.4,1.2,0.5,0.78872,0,0,0
5.6,1.2,0.5,0.77878,0,0,0
5.8,1.2,0.5,0.76852,0,0,0
6,1.2,0.5,0.75794,0,0,0
6.2,1.2,0.5,0.74707,0,0,0
6.4,1.2,0.5,0.73591,0,0,0
6.6,1.2,0.5,0.72446,0,0,0
6.8,1.2,0.5,0.71275,0,0,0
7,1.2,0.5,0.70078,0,0,0
7.2,1.2,0.5,0.68856,0,0,0
7.4,1.2,0.5,0.67611,0,0,0
7.6,1.2,0.5,0.66344,0,0,0
7.8,1.2,0.5,0.65057,0,0,0
8,1.2,0.5,0.6375,0,0,0
8.2,1.2,0.5,0.62426,0,0,0
8.4,1.2,0.5,0.61086,0,0,0
8.6,1.2,0.5,0.59732,0,0,0
8.8,1.2,0.5,0.58366,0,0,0
9,1.2,0.5,0.56988,0,0,0
9.2,1.2,0.5,0.55602,0,0,0
9.4,1.2,0.5,0.54208,0,0,0
9.6,1.2,0.5,0.52808,0,0,0
9.8,1.2,0.5,0.51405,0,0,0
10,1.2,0.5,0.5,0,0,0
10.2,1.2,0.5,0.48595,0,0,0
10.4,1.2,0.5,0.47192,0,0,0
10.6,1.2,0.5,0.45793,0,0,0
10.8,1.2,0.5,0.44399,0,0,0
11,1.2,0.5,0.43012,0,0,0
11.2,1.2,0.5,0.41635,0,0,0
11.4,1.2,0.5,0.40268,0,0,0
11.6,1.2,0.5,0.38914,0,0,0
11.8,1.2,0.5,0.37574,0,0,0
12,1.2,0.5,0.3625,0,0,0
12.2,1.2,0.5,0.34944,0,0,0
12.4,1.2,0.5,0.33656,0,0,0
12.6,1.2,0.5,0.32389,0,0,0
12.8,1.2,0.5,0.31144,0,0,0
13,1.2,0.5,0.29922,0,0,0
13.2,1.2,0.5,0.28725,0,0,0
13.4,1.2,0.5,0.27554,0,0,0
13.6,1.2,0.5,0.2641,0,0,0
13.8,1.2,0.5,0.25293,0,0,0
14,1.2,0.5,0.24206,0,0,0
14.2,1.2,0.5,0.23149,0,0,0
14.4,1.2,0.5,0.22122,0,0,0
14.6,1.2,0.5,0.21128,0,0,0
14.8,1.2,0.5,0.20166,0,0,0
15,1.2,0.5,0.19237,0,0,0
15.2,1.2,0.5,0.18342,0,0,0
15.4,1.2,0.5,0.17481,0,0,0
15.6,1.2,0.5,0.16655,0,0,0
15.8,1.2,0.5,0.15864,0,0,0
16,1.2,0.5,0.15108,0,0,0
16.2,1.2,0.5,0.14389,0,0,0
16.4,1.2,0.5,0.13706,0,0,0
16.6,1.2,0.5,0.13059,0,0,0
16.8,1.2,0.5,0.12449,0,0,0
17,1.2,0.5,0.11875,0,0,0
17.2,1.2,0.5,0.11339,0,0,0
17.4,1.2,0.5,0.10839,0,0,0
17.6,1.2,0.5,0.10376,0,0,0
17.8,1.2,0.5,0.099509,0,0,0
18,1.2,0.5,0.095625,0,0,0
18.2,1.2,0.5,0.092111,0,0,0
18.4,1.2,0.5,0.088969,0,0,0
18.6,1.2,0.5,0.086196,0,0,0
18.8,1.2,0.5,0.083795,0,0,0
19,1.2,0.5,0.081764,0,0,0
19.2,1.2,0.5,0.080103,0,0,0
19.4,1.2,0.5,0.078812,0,0,0
19.6,1.2,0.5,0.07789,0,0,0
19.8,1.2,0.5,0.077339,0,0,0
20,1.2,0.5,0.077155,0,0,0
0,1.4,0.5,0.92285,0,0,0
0.2,1.4,0.5,0.92267,0,0,0
0.4,1.4,0.5,0.92211,0,0,0
0.6,1.4,0.5,0.92119,0,0,0
0.8,1.4,0.5,0.9199,0,0,0
1,1.4,0.5,0.91824,0,0,0
1.2,1.4,0.5,0.91621,0,0,0
1.4,1.4,0.5,0.91381,0,0,0
1.6,1.4,0.5,0.91103,0,0,0
1.8,1.4,0.5,0.90789,0,0,0
2,1.4,0.5,0.90438,0,0,0
2.2,1.4,0.5,0.90049,0,0,0
2.4,1.4,0.5,0.89624,0,0,0
2.6,1.4,0.5,0.89161,0,0,0
2.8,1.4,0.5,0.88662,0,0,0
3,1.4,0.5,0.88125,0,0,0
3.2,1.4,0.5,0.87552,0,0,0
3.4,1.4,0.5,0.86941,0,0,0
3.6,1.4,0.5,0.86295,0,0,0
3.8,1.4,0.5,0.85611,0,0,0
4,1.4,0.5,0.84892,0,0,0
4.2,1.4,0.5,0.84137,0,0,0
4.4,1.4,0.5,0.83346,0,0,0
4.6,1.4,0.5,0.8252,0,0,0
4.8,1.4,0.5,0.81659,0,0,0
5,1.4,0.5,0.80764,0,0,0
5.2,1.4,0.5,0.79835,0,0,0
5.4,1.4,0.5,0.78873,0,0,0
5.6,1.4,0.5,0.77878,0,0,0
5.8,1.4,0.5,0.76852,0,0,0
6,1.4,0.5,0.75794,0,0,0
6.2,1.4,0.5,0.74707,0,0,0
6.4,1.4,0.5,0.73591,0,0,0
6.6,1.4,0.5,0.72446,0,0,0
6.8,1.4,0.5,0.71275,0,0,0
7,1.4,0.5,0.70078,0,0,0
7.2,1.4,0.5,0.68856,0,0,0
7.4,1.4,0.5,0.67611,0,0,0
7.6,1.4,0.5,0.66344,0,0,0
7.8,1.4,0.5,0.65057,0,0,0
8,1.4,0.5,0.6375,0,0,0
8.2,1.4,0.5,0.62426,0,0,0
8.4,1.4,0.5,0.61086,0,0,0
8.6,1.4,0.5,0.59732,0,0,0
8.8,1.4,0.5,0.58366,0,0,0
9,1.4,0.5,0.56988,0,0,0
9.2,1.4,0.5,0.55602,0,0,0
9.4,1.4,0.5,0.54208,0,0,0
9.6,1.4,0.5,0.52808,0,0,0
9.8,1.4,0.5,0.51405,0,0,0
10,1.4,0.5,0.5,0,0,0
10.2,1.4,0.5,0.48595,0,0,0
10.4,1.4,0.5,0.47192,0,0,0
10.6,1.4,0.5,0.45793,0,0,0
10.8,1.4,0.5,0.44399,0,0,0
11,1.4,0.5,0.43012,0,0,0
11.2,1.4,0.5,0.41635,0,0,0
11.4,1.4,0.5,0.40268,0,0,0
11.6,1.4,0.5,0.38914,0,0,0
11.8,1.4,0.5,0.37574,0,0,0
12,1.4,0.5,0.3625,0,0,0
12.2,1.4,0.5,0.34944,0,0,0
12.4,1.4,0.5,0.33656,0,0,0
12.6,1.4,0.5,0.32389,0,0,0
12.8,1.4,0.5,0.31144,0,0,0
13,1.4,0.5,0.29922,0,0,0
13.2,1.4,0.5,0.28725,0,0,0
13.4,1.4,0.5,0.27554,0,0,0
13.6,1.4,0.5,0.26409,0,0,0
13.8,1.4,0.5,0.25293,0,0,0
14,1.4,0.5,0.24206,0,0,0
14.2,1.4,0.5,0.23149,0,0,0
14.4,1.4,0.5,0.22122,0,0,0
14.6,1.4,0.5,0.21128,0,0,0
14.8,1.4,0.5,0.20166,0,0,0
15,1.4,0.5,0.19237,0,0,0
15.2,1.4,0.5,0.18341,0,0,0
15.4,1.4,0.5,0.1748,0,0,0
15.6,1.4,0.5,0.16654,0,0,0
15.8,1.4,0.5,0.15863,0,0,0
16,1.4,0.5,0.15108,0,0,0
16.2,1.4,0.5,0.14389,0,0,0
16.4,1.4,0.5,0.13706,0,0,0
16.6,1.4,0.5,0.13059,0,0,0
16.8,1.4,0.5,0.12449,0,0,0
17,1.4,0.5,0.11875,0,0,0
17.2,1.4,0.5,0.11339,0,0,0
17.4,1.4,0.5,0.10839,0,0,0
