"Points:0","Points:1","Points:2","T","U:0","U:1","U:2"
9,0,0.5,0.63822,0,0,0
9.2,0,0.5,0.6114,0,0,0
9.4,0,0.5,0.58404,0,0,0
9.6,0,0.5,0.55626,0,0,0
9.8,0,0.5,0.52821,0,0,0
10,0,0.5,0.50001,0,0,0
10.2,0,0.5,0.47181,0,0,0
10.4,0,0.5,0.44376,0,0,0
10.6,0,0.5,0.41598,0,0,0
10.8,0,0.5,0.38862,0,0,0
11,0,0.5,0.36179,0,0,0
11.2,0,0.5,0.33564,0,0,0
11.4,0,0.5,0.31025,0,0,0
11.6,0,0.5,0.28575,0,0,0
11.8,0,0.5,0.2622,0,0,0
12,0,0.5,0.23969,0,0,0
12.2,0,0.5,0.21828,0,0,0
12.4,0,0.5,0.19802,0,0,0
12.6,0,0.5,0.17894,0,0,0
12.8,0,0.5,0.16107,0,0,0
13,0,0.5,0.1444,0,0,0
13.2,0,0.5,0.12894,0,0,0
13.4,0,0.5,0.11467,0,0,0
13.6,0,0.5,0.10156,0,0,0
13.8,0,0.5,0.089577,0,0,0
14,0,0.5,0.078683,0,0,0
14.2,0,0.5,0.068826,0,0,0
14.4,0,0.5,0.059951,0,0,0
14.6,0,0.5,0.052,0,0,0
14.8,0,0.5,0.044911,0,0,0
15,0,0.5,0.038624,0,0,0
15.2,0,0.5,0.033074,0,0,0
15.4,0,0.5,0.0282,0,0,0
15.6,0,0.5,0.02394,0,0,0
15.8,0,0.5,0.020235,0,0,0
16,0,0.5,0.01703,0,0,0
16.2,0,0.5,0.014269,0,0,0
16.4,0,0.5,0.011904,0,0,0
16.6,0,0.5,0.0098871,0,0,0
16.8,0,0.5,0.0081762,0,0,0
17,0,0.5,0.0067319,0,0,0
17.2,0,0.5,0.0055187,0,0,0
17.4,0,0.5,0.0045048,0,0,0
17.6,0,0.5,0.003662,0,0,0
17.8,0,0.5,0.0029651,0,0,0
18,0,0.5,0.0023922,0,0,0
18.2,0,0.5,0.0019241,0,0,0
18.4,0,0.5,0.0015444,0,0,0
18.6,0,0.5,0.0012392,0,0,0
18.8,0,0.5,0.00099649,0,0,0
19,0,0.5,0.0008066,0,0,0
19.2,0,0.5,0.00066153,0,0,0
19.4,0,0.5,0.00055499,0,0,0
19.6,0,0.5,0.00048222,0,0,0
19.8,0,0.5,0.0004399,0,0,0
20,0,0.5,0.00042602,0,0,0
0,0.2,0.5,0.99957,0,0,0
0.2,0.2,0.5,0.99956,0,0,0
0.4,0.2,0.5,0.99952,0,0,0
0.6,0.2,0.5,0.99944,0,0,0
0.8,0.2,0.5,0.99934,0,0,0
1,0.2,0.5,0.99919,0,0,0
1.2,0.2,0.5,0.999,0,0,0
1.4,0.2,0.5,0.99876,0,0,0
1.6,0.2,0.5,0.99845,0,0,0
1.8,0.2,0.5,0.99807,0,0,0
2,0.2,0.5,0.99761,0,0,0
2.2,0.2,0.5,0.99703,0,0,0
2.4,0.2,0.5,0.99634,0,0,0
2.6,0.2,0.5,0.99549,0,0,0
2.8,0.2,0.5,0.99448,0,0,0
3,0.2,0.5,0.99326,0,0,0
3.2,0.2,0.5,0.99182,0,0,0
3.4,0.2,0.5,0.99011,0,0,0
3.6,0.2,0.5,0.98809,0,0,0
3.8,0.2,0.5,0.98572,0,0,0
4,0.2,0.5,0.98296,0,0,0
4.2,0.2,0.5,0.97976,0,0,0
4.4,0.2,0.5,0.97605,0,0,0
4.6,0.2,0.5,0.97179,0,0,0
4.8,0.2,0.5,0.96692,0,0,0
5,0.2,0.5,0.96137,0,0,0
5.2,0.2,0.5,0.95508,0,0,0
5.4,0.2,0.5,0.94799,0,0,0
5.6,0.2,0.5,0.94004,0,0,0
5.8,0.2,0.5,0.93117,0,0,0
6,0.2,0.5,0.92131,0,0,0
6.2,0.2,0.5,0.91042,0,0,0
6.4,0.2,0.5,0.89844,0,0,0
6.6,0.2,0.5,0.88533,0,0,0
6.8,0.2,0.5,0.87106,0,0,0
7,0.2,0.5,0.8556,0,0,0
7.2,0.2,0.5,0.83894,0,0,0
7.4,0.2,0.5,0.82106,0,0,0
7.6,0.2,0.5,0.80198,0,0,0
7.8,0.2,0.5,0.78173,0,0,0
8,0.2,0.5,0.76032,0,0,0
8.2,0.2,0.5,0.73781,0,0,0
8.4,0.2,0.5,0.71427,0,0,0
8.6,0.2,0.5,0.68976,0,0,0
8.8,0.2,0.5,0.66438,0,0,0
9,0.2,0.5,0.63822,0,0,0
9.2,0.2,0.5,0.6114,0,0,0
9.4,0.2,0.5,0.58404,0,0,0
9.6,0.2,0.5,0.55626,0,0,0
9.8,0.2,0.5,0.52821,0,0,0
10,0.2,0.5,0.50001,0,0,0
10.2,0.2,0.5,0.47181,0,0,0
10.4,0.2,0.5,0.44376,0,0,0
10.6,0.2,0.5,0.41598,0,0,0
10.8,0.2,0.5,0.38861,0,0,0
11,0.2,0.5,0.36179,0,0,0
11.2,0.2,0.5,0.33563,0,0,0
11.4,0.2,0.5,0.31025,0,0,0
11.6,0.2,0.5,0.28574,0,0,0
11.8,0.2,0.5,0.2622,0,0,0
12,0.2,0.5,0.23969,0,0,0
12.2,0.2,0.5,0.21828,0,0,0
12.4,0.2,0.5,0.19802,0,0,0
12.6,0.2,0.5,0.17894,0,0,0
12.8,0.2,0.5,0.16106,0,0,0
13,0.2,0.5,0.1444,0,0,0
13.2,0.2,0.5,0.12893,0,0,0
13.4,0.2,0.5,0.11466,0,0,0
13.6,0.2,0.5,0.10155,0,0,0
13.8,0.2,0.5,0.089574,0,0,0
14,0.2,0.5,0.07868,0,0,0
14.2,0.2,0.5,0.068823,0,0,0
14.4,0.2,0.5,0.059948,0,0,0
14.6,0.2,0.5,0.051997,0,0,0
14.8,0.2,0.5,0.044909,0,0,0
15,0.2,0.5,0.038622,0,0,0
15.2,0.2,0.5,0.033072,0,0,0
15.4,0.2,0.5,0.028198,0,0,0
15.6,0.2,0.5,0.023939,0,0,0
15.8,0.2,0.5,0.020234,0,0,0
16,0.2,0.5,0.017028,0,0,0
16.2,0.2,0.5,0.014268,0,0,0
16.4,0.2,0.5,0.011903,0,0,0
16.6,0.2,0.5,0.0098863,0,0,0
16.8,0.2,0.5,0.0081755,0,0,0
17,0.2,0.5,0.0067313,0,0,0
17.2,0.2,0.5,0.0055182,0,0,0
17.4,0.2,0.5,0.0045044,0,0,0
17.6,0.2,0.5,0.0036616,0,0,0
17.8,0.2,0.5,0.0029648,0,0,0
18,0.2,0.5,0.0023919,0,0,0
18.2,0.2,0.5,0.0019239,0,0,0
18.4,0.2,0.5,0.0015442,0,0,0
18.6,0.2,0.5,0.001239,0,0,0
18.8,0.2,0.5,0.00099636,0,0,0
19,0.2,0.5,0.00080648,0,0,0
19.2,0.2,0.5,0.00066143,0,0,0
19.4,0.2,0.5,0.0005549,0,0,0
19.6,0.2,0.5,0.00048215,0,0,0
19.8,0.2,0.5,0.00043985,0,0,0
20,0.2,0.5,0.00042598,0,0,0
0,0.4,0.5,0.99957,0,0,0
0.2,0.4,0.5,0.99956,0,0,0
0.4,0.4,0.5,0.99952,0,0,0
0.6,0.4,0.5,0.99944,0,0,0
0.8,0.4,0.5,0.99934,0,0,0
1,0.4,0.5,0.99919,0,0,0
1.2,0.4,0.5,0.999,0,0,0
1.4,0.4,0.5,0.99876,0,0,0
1.6,0.4,0.5,0.99845,0,0,0
1.8,0.4,0.5,0.99807,0,0,0
2,0.4,0.5,0.99761,0,0,0
2.2,0.4,0.5,0.99703,0,0,0
2.4,0.4,0.5,0.99634,0,0,0
2.6,0.4,0.5,0.99549,0,0,0
2.8,0.4,0.5,0.99448,0,0,0
3,0.4,0.5,0.99327,0,0,0
3.2,0.4,0.5,0.99182,0,0,0
3.4,0.4,0.5,0.99011,0,0,0
3.6,0.4,0.5,0.98809,0,0,0
3.8,0.4,0.5,0.98573,0,0,0
4,0.4,0.5,0.98297,0,0,0
4.2,0.4,0.5,0.97976,0,0,0
4.4,0.4,0.5,0.97606,0,0,0
4.6,0.4,0.5,0.9718,0,0,0
4.8,0.4,0.5,0.96692,0,0,0
5,0.4,0.5,0.96137,0,0,0
5.2,0.4,0.5,0.95509,0,0,0
5.4,0.4,0.5,0.948,0,0,0
5.6,0.4,0.5,0.94005,0,0,0
5.8,0.4,0.5,0.93117,0,0,0
6,0.4,0.5,0.92132,0,0,0
6.2,0.4,0.5,0.91043,0,0,0
6.4,0.4,0.5,0.89845,0,0,0
6.6,0.4,0.5,0.88534,0,0,0
6.8,0.4,0.5,0.87107,0,0,0
7,0.4,0.5,0.85561,0,0,0
7.2,0.4,0.5,0.83894,0,0,0
7.4,0.4,0.5,0.82107,0,0,0
7.6,0.4,0.5,0.80199,0,0,0
7.8,0.4,0.5,0.78173,0,0,0
8,0.4,0.5,0.76032,0,0,0
8.2,0.4,0.5,0.73782,0,0,0
8.4,0.4,0.5,0.71427,0,0,0
8.6,0.4,0.5,0.68977,0,0,0
8.8,0.4,0.5,0.66438,0,0,0
9,0.4,0.5,0.63823,0,0,0
9.2,0.4,0.5,0.61141,0,0,0
9.4,0.4,0.5,0.58404,0,0,0
9.6,0.4,0.5,0.55626,0,0,0
9.8,0.4,0.5,0.52821,0,0,0
10,0.4,0.5,0.50001,0,0,0
10.2,0.4,0.5,0.47181,0,0,0
10.4,0.4,0.5,0.44375,0,0,0
10.6,0.4,0.5,0.41597,0,0,0
10.8,0.4,0.5,0.38861,0,0,0
11,0.4,0.5,0.36179,0,0,0
11.2,0.4,0.5,0.33563,0,0,0
11.4,0.4,0.5,0.31024,0,0,0
11.6,0.4,0.5,0.28574,0,0,0
11.8,0.4,0.5,0.26219,0,0,0
12,0.4,0.5,0.23968,0,0,0
12.2,0.4,0.5,0.21827,0,0,0
12.4,0.4,0.5,0.19801,0,0,0
12.6,0.4,0.5,0.17893,0,0,0
12.8,0.4,0.5,0.16106,0,0,0
13,0.4,0.5,0.14439,0,0,0
13.2,0.4,0.5,0.12893,0,0,0
13.4,0.4,0.5,0.11466,0,0,0
13.6,0.4,0.5,0.10155,0,0,0
13.8,0.4,0.5,0.089568,0,0,0
14,0.4,0.5,0.078675,0,0,0
14.2,0.4,0.5,0.068818,0,0,0
14.4,0.4,0.5,0.059943,0,0,0
14.6,0.4,0.5,0.051992,0,0,0
14.8,0.4,0.5,0.044905,0,0,0
15,0.4,0.5,0.038618,0,0,0
15.2,0.4,0.5,0.033069,0,0,0
15.4,0.4,0.5,0.028195,0,0,0
15.6,0.4,0.5,0.023936,0,0,0
15.8,0.4,0.5,0.020232,0,0,0
16,0.4,0.5,0.017026,0,0,0
16.2,0.4,0.5,0.014266,0,0,0
16.4,0.4,0.5,0.011901,0,0,0
16.6,0.4,0.5,0.0098848,0,0,0
16.8,0.4,0.5,0.0081742,0,0,0
17,0.4,0.5,0.0067301,0,0,0
17.2,0.4,0.5,0.0055172,0,0,0
17.4,0.4,0.5,0.0045036,0,0,0
17.6,0.4,0.5,0.0036609,0,0,0
17.8,0.4,0.5,0.0029642,0,0,0
18,0.4,0.5,0.0023914,0,0,0
18.2,0.4,0.5,0.0019234,0,0,0
18.4,0.4,0.5,0.0015439,0,0,0
18.6,0.4,0.5,0.0012387,0,0,0
18.8,0.4,0.5,0.00099611,0,0,0
19,0.4,0.5,0.00080627,0,0,0
19.2,0.4,0.5,0.00066125,0,0,0
19.4,0.4,0.5,0.00055475,0,0,0
19.6,0.4,0.5,0.00048202,0,0,0
19.8,0.4,0.5,0.00043975,0,0,0
20,0.4,0.5,0.0004259,0,0,0
0,0.6,0.5,0.99957,0,0,0
0.2,0.6,0.5,0.99956,0,0,0
0.4,0.6,0.5,0.99952,0,0,0
0.6,0.6,0.5,0.99944,0,0,0
0.8,0.6,0.5,0.99934,0,0,0
1,0.6,0.5,0.99919,0,0,0
1.2,0.6,0.5,0.999,0,0,0
1.4,0.6,0.5,0.99876,0,0,0
1.6,0.6,0.5,0.99845,0,0,0
1.8,0.6,0.5,0.99808,0,0,0
2,0.6,0.5,0.99761,0,0,0
2.2,0.6,0.5,0.99703,0,0,0
2.4,0.6,0.5,0.99634,0,0,0
2.6,0.6,0.5,0.99549,0,0,0
2.8,0.6,0.5,0.99448,0,0,0
3,0.6,0.5,0.99327,0,0,0
3.2,0.6,0.5,0.99182,0,0,0
3.4,0.6,0.5,0.99011,0,0,0
3.6,0.6,0.5,0.98809,0,0,0
3.8,0.6,0.5,0.98573,0,0,0
4,0.6,0.5,0.98297,0,0,0
4.2,0.6,0.5,0.97976,0,0,0
4.4,0.6,0.5,0.97606,0,0,0
4.6,0.6,0.5,0.9718,0,0,0
4.8,0.6,0.5,0.96693,0,0,0
5,0.6,0.5,0.96138,0,0,0
5.2,0.6,0.5,0.95509,0,0,0
5.4,0.6,0.5,0.948,0,0,0
5.6,0.6,0.5,0.94005,0,0,0
5.8,0.6,0.5,0.93118,0,0,0
6,0.6,0.5,0.92132,0,0,0
6.2,0.6,0.5,0.91043,0,0,0
6.4,0.6,0.5,0.89845,0,0,0
6.6,0.6,0.5,0.88535,0,0,0
6.8,0.6,0.5,0.87108,0,0,0
7,0.6,0.5,0.85562,0,0,0
7.2,0.6,0.5,0.83895,0,0,0
7.4,0.6,0.5,0.82107,0,0,0
7.6,0.6,0.5,0.802,0,0,0
7.8,0.6,0.5,0.78174,0,0,0
8,0.6,0.5,0.76033,0,0,0
8.2,0.6,0.5,0.73782,0,0,0
8.4,0.6,0.5,0.71428,0,0,0
8.6,0.6,0.5,0.68977,0,0,0
8.8,0.6,0.5,0.66439,0,0,0
9,0.6,0.5,0.63823,0,0,0
9.2,0.6,0.5,0.61141,0,0,0
9.4,0.6,0.5,0.58404,0,0,0
9.6,0.6,0.5,0.55626,0,0,0
9.8,0.6,0.5,0.52821,0,0,0
10,0.6,0.5,0.50001,0,0,0
10.2,0.6,0.5,0.47181,0,0,0
10.4,0.6,0.5,0.44375,0,0,0
10.6,0.6,0.5,0.41597,0,0,0
10.8,0.6,0.5,0.38861,0,0,0
11,0.6,0.5,0.36178,0,0,0
11.2,0.6,0.5,0.33562,0,0,0
11.4,0.6,0.5,0.31024,0,0,0
11.6,0.6,0.5,0.28573,0,0,0
11.8,0.6,0.5,0.26218,0,0,0
12,0.6,0.5,0.23968,0,0,0
12.2,0.6,0.5,0.21827,0,0,0
12.4,0.6,0.5,0.19801,0,0,0
12.6,0.6,0.5,0.17893,0,0,0
12.8,0.6,0.5,0.16105,0,0,0
13,0.6,0.5,0.14438,0,0,0
13.2,0.6,0.5,0.12892,0,0,0
13.4,0.6,0.5,0.11465,0,0,0
13.6,0.6,0.5,0.10154,0,0,0
13.8,0.6,0.5,0.089563,0,0,0
14,0.6,0.5,0.07867,0,0,0
14.2,0.6,0.5,0.068813,0,0,0
14.4,0.6,0.5,0.059939,0,0,0
14.6,0.6,0.5,0.051988,0,0,0
14.8,0.6,0.5,0.044901,0,0,0
15,0.6,0.5,0.038615,0,0,0
15.2,0.6,0.5,0.033066,0,0,0
15.4,0.6,0.5,0.028192,0,0,0
15.6,0.6,0.5,0.023933,0,0,0
15.8,0.6,0.5,0.020229,0,0,0
16,0.6,0.5,0.017024,0,0,0
16.2,0.6,0.5,0.014264,0,0,0
16.4,0.6,0.5,0.0119,0,0,0
16.6,0.6,0.5,0.0098835,0,0,0
16.8,0.6,0.5,0.008173,0,0,0
17,0.6,0.5,0.0067291,0,0,0
17.2,0.6,0.5,0.0055163,0,0,0
17.4,0.6,0.5,0.0045028,0,0,0
17.6,0.6,0.5,0.0036603,0,0,0
17.8,0.6,0.5,0.0029637,0,0,0
18,0.6,0.5,0.002391,0,0,0
18.2,0.6,0.5,0.0019231,0,0,0
18.4,0.6,0.5,0.0015436,0,0,0
18.6,0.6,0.5,0.0012385,0,0,0
18.8,0.6,0.5,0.00099589,0,0,0
19,0.6,0.5,0.00080609,0,0,0
19.2,0.6,0.5,0.00066109,0,0,0
19.4,0.6,0.5,0.00055461,0,0,0
19.6,0.6,0.5,0.0004819,0,0,0
19.8,0.6,0.5,0.00043965,0,0,0
20,0.6,0.5,0.00042581,0,0,0
0,0.8,0.5,0.99957,0,0,0
0.2,0.8,0.5,0.99956,0,0,0
0.4,0.8,0.5,0.99952,0,0,0
0.6,0.8,0.5,0.99944,0,0,0
0.8,0.8,0.5,0.99934,0,0,0
1,0.8,0.5,0.99919,0,0,0
1.2,0.8,0.5,0.999,0,0,0
1.4,0.8,0.5,0.99876,0,0,0
1.6,0.8,0.5,0.99846,0,0,0
1.8,0.8,0.5,0.99808,0,0,0
2,0.8,0.5,0.99761,0,0,0
2.2,0.8,0.5,0.99703,0,0,0
2.4,0.8,0.5,0.99634,0,0,0
2.6,0.8,0.5,0.99549,0,0,0
2.8,0.8,0.5,0.99448,0,0,0
3,0.8,0.5,0.99327,0,0,0
3.2,0.8,0.5,0.99182,0,0,0
3.4,0.8,0.5,0.99011,0,0,0
3.6,0.8,0.5,0.9881,0,0,0
3.8,0.8,0.5,0.98573,0,0,0
4,0.8,0.5,0.98297,0,0,0
4.2,0.8,0.5,0.97977,0,0,0
4.4,0.8,0.5,0.97606,0,0,0
4.6,0.8,0.5,0.9718,0,0,0
4.8,0.8,0.5,0.96693,0,0,0
5,0.8,0.5,0.96138,0,0,0
5.2,0.8,0.5,0.9551,0,0,0
5.4,0.8,0.5,0.94801,0,0,0
5.6,0.8,0.5,0.94006,0,0,0
5.8,0.8,0.5,0.93119,0,0,0
6,0.8,0.5,0.92133,0,0,0
6.2,0.8,0.5,0.91044,0,0,0
6.4,0.8,0.5,0.89846,0,0,0
6.6,0.8,0.5,0.88535,0,0,0
6.8,0.8,0.5,0.87108,0,0,0
7,0.8,0.5,0.85562,0,0,0
7.2,0.8,0.5,0.83896,0,0,0
7.4,0.8,0.5,0.82108,0,0,0
7.6,0.8,0.5,0.802,0,0,0
7.8,0.8,0.5,0.78174,0,0,0
8,0.8,0.5,0.76033,0,0,0
8.2,0.8,0.5,0.73783,0,0,0
8.4,0.8,0.5,0.71428,0,0,0
8.6,0.8,0.5,0.68977,0,0,0
8.8,0.8,0.5,0.66439,0,0,0
9,0.8,0.5,0.63823,0,0,0
9.2,0.8,0.5,0.61141,0,0,0
9.4,0.8,0.5,0.58405,0,0,0
9.6,0.8,0.5,0.55627,0,0,0
9.8,0.8,0.5,0.52821,0,0,0
10,0.8,0.5,0.50001,0,0,0
10.2,0.8,0.5,0.47181,0,0,0
10.4,0.8,0.5,0.44375,0,0,0
10.6,0.8,0.5,0.41597,0,0,0
10.8,0.8,0.5,0.3886,0,0,0
11,0.8,0.5,0.36178,0,0,0
11.2,0.8,0.5,0.33562,0,0,0
11.4,0.8,0.5,0.31023,0,0,0
11.6,0.8,0.5,0.28573,0,0,0
11.8,0.8,0.5,0.26218,0,0,0
12,0.8,0.5,0.23967,0,0,0
12.2,0.8,0.5,0.21826,0,0,0
12.4,0.8,0.5,0.198,0,0,0
12.6,0.8,0.5,0.17892,0,0,0
12.8,0.8,0.5,0.16104,0,0,0
13,0.8,0.5,0.14438,0,0,0
13.2,0.8,0.5,0.12892,0,0,0
13.4,0.8,0.5,0.11464,0,0,0
13.6,0.8,0.5,0.10154,0,0,0
13.8,0.8,0.5,0.089558,0,0,0
14,0.8,0.5,0.078665,0,0,0
14.2,0.8,0.5,0.068809,0,0,0
14.4,0.8,0.5,0.059935,0,0,0
14.6,0.8,0.5,0.051985,0,0,0
14.8,0.8,0.5,0.044898,0,0,0
15,0.8,0.5,0.038611,0,0,0
15.2,0.8,0.5,0.033063,0,0,0
15.4,0.8,0.5,0.02819,0,0,0
15.6,0.8,0.5,0.023931,0,0,0
15.8,0.8,0.5,0.020227,0,0,0
16,0.8,0.5,0.017022,0,0,0
16.2,0.8,0.5,0.014263,0,0,0
16.4,0.8,0.5,0.011898,0,0,0
16.6,0.8,0.5,0.0098822,0,0,0
16.8,0.8,0.5,0.0081719,0,0,0
17,0.8,0.5,0.0067282,0,0,0
17.2,0.8,0.5,0.0055155,0,0,0
17.4,0.8,0.5,0.0045022,0,0,0
17.6,0.8,0.5,0.0036597,0,0,0
17.8,0.8,0.5,0.0029632,0,0,0
18,0.8,0.5,0.0023905,0,0,0
18.2,0.8,0.5,0.0019227,0,0,0
18.4,0.8,0.5,0.0015433,0,0,0
18.6,0.8,0.5,0.0012382,0,0,0
18.8,0.8,0.5,0.00099568,0,0,0
19,0.8,0.5,0.00080592,0,0,0
19.2,0.8,0.5,0.00066095,0,0,0
19.4,0.8,0.5,0.00055449,0,0,0
19.6,0.8,0.5,0.00048179,0,0,0
19.8,0.8,0.5,0.00043955,0,0,0
20,0.8,0.5,0.00042572,0,0,0
0,1,0.5,0.99957,0,0,0
0.2,1,0.5,0.99956,0,0,0
0.4,1,0.5,0.99952,0,0,0
0.6,1,0.5,0.99944,0,0,0
0.8,1,0.5,0.99934,0,0,0
1,1,0.5,0.99919,0,0,0
1.2,1,0.5,0.999,0,0,0
1.4,1,0.5,0.99876,0,0,0
1.6,1,0.5,0.99846,0,0,0
1.8,1,0.5,0.99808,0,0,0
2,1,0.5,0.99761,0,0,0
2.2,1,0.5,0.99704,0,0,0
2.4,1,0.5,0.99634,0,0,0
2.6,1,0.5,0.9955,0,0,0
2.8,1,0.5,0.99448,0,0,0
3,1,0.5,0.99327,0,0,0
3.2,1,0.5,0.99183,0,0,0
3.4,1,0.5,0.99012,0,0,0
3.6,1,0.5,0.9881,0,0,0
3.8,1,0.5,0.98573,0,0,0
4,1,0.5,0.98297,0,0,0
4.2,1,0.5,0.97977,0,0,0
4.4,1,0.5,0.97607,0,0,0
4.6,1,0.5,0.97181,0,0,0
4.8,1,0.5,0.96693,0,0,0
5,1,0.5,0.96139,0,0,0
5.2,1,0.5,0.9551,0,0,0
5.4,1,0.5,0.94801,0,0,0
5.6,1,0.5,0.94006,0,0,0
5.8,1,0.5,0.93119,0,0,0
6,1,0.5,0.92133,0,0,0
6.2,1,0.5,0.91044,0,0,0
6.4,1,0.5,0.89846,0,0,0
6.6,1,0.5,0.88536,0,0,0
6.8,1,0.5,0.87109,0,0,0
7,1,0.5,0.85563,0,0,0
7.2,1,0.5,0.83896,0,0,0
7.4,1,0.5,0.82109,0,0,0
7.6,1,0.5,0.80201,0,0,0
7.8,1,0.5,0.78175,0,0,0
8,1,0.5,0.76034,0,0,0
8.2,1,0.5,0.73783,0,0,0
8.4,1,0.5,0.71429,0,0,0
8.6,1,0.5,0.68978,0,0,0
8.8,1,0.5,0.66439,0,0,0
9,1,0.5,0.63823,0,0,0
9.2,1,0.5,0.61141,0,0,0
9.4,1,0.5,0.58405,0,0,0
9.6,1,0.5,0.55627,0,0,0
9.8,1,0.5,0.52821,0,0,0
10,1,0.5,0.50001,0,0,0
10.2,1,0.5,0.47181,0,0,0
10.4,1,0.5,0.44375,0,0,0
10.6,1,0.5,0.41597,0,0,0
10.8,1,0.5,0.3886,0,0,0
11,1,0.5,0.36178,0,0,0
11.2,1,0.5,0.33562,0,0,0
11.4,1,0.5,0.31023,0,0,0
11.6,1,0.5,0.28572,0,0,0
11.8,1,0.5,0.26217,0,0,0
12,1,0.5,0.23967,0,0,0
12.2,1,0.5,0.21826,0,0,0
12.4,1,0.5,0.198,0,0,0
12.6,1,0.5,0.17892,0,0,0
12.8,1,0.5,0.16104,0,0,0
13,1,0.5,0.14437,0,0,0
13.2,1,0.5,0.12891,0,0,0
13.4,1,0.5,0.11464,0,0,0
13.6,1,0.5,0.10153,0,0,0
13.8,1,0.5,0.089553,0,0,0
14,1,0.5,0.078661,0,0,0
14.2,1,0.5,0.068805,0,0,0
14.4,1,0.5,0.059931,0,0,0
14.6,1,0.5,0.051981,0,0,0
14.8,1,0.5,0.044894,0,0,0
15,1,0.5,0.038608,0,0,0
15.2,1,0.5,0.03306,0,0,0
15.4,1,0.5,0.028187,0,0,0
15.6,1,0.5,0.023929,0,0,0
15.8,1,0.5,0.020225,0,0,0
16,1,0.5,0.017021,0,0,0
16.2,1,0.5,0.014261,0,0,0
16.4,1,0.5,0.011897,0,0,0
16.6,1,0.5,0.0098811,0,0,0
16.8,1,0.5,0.0081709,0,0,0
17,1,0.5,0.0067273,0,0,0
17.2,1,0.5,0.0055148,0,0,0
17.4,1,0.5,0.0045015,0,0,0
17.6,1,0.5,0.0036592,0,0,0
17.8,1,0.5,0.0029627,0,0,0
18,1,0.5,0.0023902,0,0,0
18.2,1,0.5,0.0019224,0,0,0
18.4,1,0.5,0.001543,0,0,0
18.6,1,0.5,0.001238,0,0,0
18.8,1,0.5,0.0009955,0,0,0
19,1,0.5,0.00080576,0,0,0
19.2,1,0.5,0.00066081,0,0,0
19.4,1,0.5,0.00055437,0,0,0
19.6,1,0.5,0.00048169,0,0,0
19.8,1,0.5,0.00043946,0,0,0
20,1,0.5,0.00042563,0,0,0
0,1.2,0.5,0.99957,0,0,0
0.2,1.2,0.5,0.99956,0,0,0
0.4,1.2,0.5,0.99952,0,0,0
0.6,1.2,0.5,0.99945,0,0,0
0.8,1.2,0.5,0.99934,0,0,0
1,1.2,0.5,0.99919,0,0,0
1.2,1.2,0.5,0.999,0,0,0
1.4,1.2,0.5,0.99876,0,0,0
1.6,1.2,0.5,0.99846,0,0,0
1.8,1.2,0.5,0.99808,0,0,0
2,1.2,0.5,0.99761,0,0,0
2.2,1.2,0.5,0.99704,0,0,0
2.4,1.2,0.5,0.99634,0,0,0
2.6,1.2,0.5,0.9955,0,0,0
2.8,1.2,0.5,0.99448,0,0,0
3,1.2,0.5,0.99327,0,0,0
3.2,1.2,0.5,0.99183,0,0,0
3.4,1.2,0.5,0.99012,0,0,0
3.6,1.2,0.5,0.9881,0,0,0
3.8,1.2,0.5,0.98574,0,0,0
4,1.2,0.5,0.98298,0,0,0
4.2,1.2,0.5,0.97977,0,0,0
4.4,1.2,0.5,0.97607,0,0,0
4.6,1.2,0.5,0.97181,0,0,0
4.8,1.2,0.5,0.96694,0,0,0
5,1.2,0.5,0.96139,0,0,0
5.2,1.2,0.5,0.9551,0,0,0
5.4,1.2,0.5,0.94802,0,0,0
5.6,1.2,0.5,0.94007,0,0,0
5.8,1.2,0.5,0.93119,0,0,0
6,1.2,0.5,0.92134,0,0,0
6.2,1.2,0.5,0.91045,0,0,0
6.4,1.2,0.5,0.89847,0,0,0
6.6,1.2,0.5,0.88536,0,0,0
6.8,1.2,0.5,0.87109,0,0,0
7,1.2,0.5,0.85563,0,0,0
7.2,1.2,0.5,0.83897,0,0,0
7.4,1.2,0.5,0.82109,0,0,0
7.6,1.2,0.5,0.80201,0,0,0
7.8,1.2,0.5,0.78175,0,0,0
8,1.2,0.5,0.76034,0,0,0
8.2,1.2,0.5,0.73784,0,0,0
8.4,1.2,0.5,0.71429,0,0,0
8.6,1.2,0.5,0.68978,0,0,0
8.8,1.2,0.5,0.6644,0,0,0
9,1.2,0.5,0.63824,0,0,0
9.2,1.2,0.5,0.61141,0,0,0
9.4,1.2,0.5,0.58405,0,0,0
9.6,1.2,0.5,0.55627,0,0,0
9.8,1.2,0.5,0.5282,0,0,0
10,1.2,0.5,0.50001,0,0,0
10.2,1.2,0.5,0.47181,0,0,0
10.4,1.2,0.5,0.44375,0,0,0
10.6,1.2,0.5,0.41596,0,0,0
10.8,1.2,0.5,0.3886,0,0,0
11,1.2,0.5,0.36177,0,0,0
11.2,1.2,0.5,0.33561,0,0,0
11.4,1.2,0.5,0.31023,0,0,0
11.6,1.2,0.5,0.28572,0,0,0
11.8,1.2,0.5,0.26217,0,0,0
12,1.2,0.5,0.23966,0,0,0
12.2,1.2,0.5,0.21825,0,0,0
12.4,1.2,0.5,0.19799,0,0,0
12.6,1.2,0.5,0.17891,0,0,0
12.8,1.2,0.5,0.16103,0,0,0
13,1.2,0.5,0.14437,0,0,0
13.2,1.2,0.5,0.12891,0,0,0
