"Points:0","Points:1","Points:2","T","U:0","U:1","U:2"
0.4,1.2,-0.5,0.61869,0,0,0
0.6,1.2,-0.5,0.61839,0,0,0
0.8,1.2,-0.5,0.61799,0,0,0
1,1.2,-0.5,0.61746,0,0,0
1.2,1.2,-0.5,0.61682,0,0,0
1.4,1.2,-0.5,0.61606,0,0,0
1.6,1.2,-0.5,0.61519,0,0,0
1.8,1.2,-0.5,0.6142,0,0,0
2,1.2,-0.5,0.61311,0,0,0
2.2,1.2,-0.5,0.6119,0,0,0
2.4,1.2,-0.5,0.61058,0,0,0
2.6,1.2,-0.5,0.60915,0,0,0
2.8,1.2,-0.5,0.60761,0,0,0
3,1.2,-0.5,0.60597,0,0,0
3.2,1.2,-0.5,0.60422,0,0,0
3.4,1.2,-0.5,0.60237,0,0,0
3.6,1.2,-0.5,0.60042,0,0,0
3.8,1.2,-0.5,0.59837,0,0,0
4,1.2,-0.5,0.59622,0,0,0
4.2,1.2,-0.5,0.59397,0,0,0
4.4,1.2,-0.5,0.59164,0,0,0
4.6,1.2,-0.5,0.58921,0,0,0
4.8,1.2,-0.5,0.5867,0,0,0
5,1.2,-0.5,0.5841,0,0,0
5.2,1.2,-0.5,0.58142,0,0,0
5.4,1.2,-0.5,0.57865,0,0,0
5.6,1.2,-0.5,0.57581,0,0,0
5.8,1.2,-0.5,0.5729,0,0,0
6,1.2,-0.5,0.56991,0,0,0
6.2,1.2,-0.5,0.56685,0,0,0
6.4,1.2,-0.5,0.56373,0,0,0
6.6,1.2,-0.5,0.56054,0,0,0
6.8,1.2,-0.5,0.5573,0,0,0
7,1.2,-0.5,0.554,0,0,0
7.2,1.2,-0.5,0.55064,0,0,0
7.4,1.2,-0.5,0.54724,0,0,0
7.6,1.2,-0.5,0.54378,0,0,0
7.8,1.2,-0.5,0.54029,0,0,0
8,1.2,-0.5,0.53675,0,0,0
8.2,1.2,-0.5,0.53318,0,0,0
8.4,1.2,-0.5,0.52958,0,0,0
8.6,1.2,-0.5,0.52595,0,0,0
8.8,1.2,-0.5,0.52229,0,0,0
9,1.2,-0.5,0.51861,0,0,0
9.2,1.2,-0.5,0.51491,0,0,0
9.4,1.2,-0.5,0.5112,0,0,0
9.6,1.2,-0.5,0.50747,0,0,0
9.8,1.2,-0.5,0.50374,0,0,0
10,1.2,-0.5,0.5,0,0,0
10.2,1.2,-0.5,0.49627,0,0,0
10.4,1.2,-0.5,0.49254,0,0,0
10.6,1.2,-0.5,0.48881,0,0,0
10.8,1.2,-0.5,0.4851,0,0,0
11,1.2,-0.5,0.4814,0,0,0
11.2,1.2,-0.5,0.47772,0,0,0
11.4,1.2,-0.5,0.47406,0,0,0
11.6,1.2,-0.5,0.47043,0,0,0
11.8,1.2,-0.5,0.46682,0,0,0
12,1.2,-0.5,0.46325,0,0,0
12.2,1.2,-0.5,0.45972,0,0,0
12.4,1.2,-0.5,0.45622,0,0,0
12.6,1.2,-0.5,0.45277,0,0,0
12.8,1.2,-0.5,0.44937,0,0,0
13,1.2,-0.5,0.44601,0,0,0
13.2,1.2,-0.5,0.44271,0,0,0
13.4,1.2,-0.5,0.43946,0,0,0
13.6,1.2,-0.5,0.43628,0,0,0
13.8,1.2,-0.5,0.43316,0,0,0
14,1.2,-0.5,0.4301,0,0,0
14.2,1.2,-0.5,0.42711,0,0,0
14.4,1.2,-0.5,0.4242,0,0,0
14.6,1.2,-0.5,0.42136,0,0,0
14.8,1.2,-0.5,0.41859,0,0,0
15,1.2,-0.5,0.41591,0,0,0
15.2,1.2,-0.5,0.41331,0,0,0
15.4,1.2,-0.5,0.4108,0,0,0
15.6,1.2,-0.5,0.40837,0,0,0
15.8,1.2,-0.5,0.40603,0,0,0
16,1.2,-0.5,0.40379,0,0,0
16.2,1.2,-0.5,0.40164,0,0,0
16.4,1.2,-0.5,0.39959,0,0,0
16.6,1.2,-0.5,0.39764,0,0,0
16.8,1.2,-0.5,0.39579,0,0,0
17,1.2,-0.5,0.39404,0,0,0
17.2,1.2,-0.5,0.3924,0,0,0
17.4,1.2,-0.5,0.39086,0,0,0
17.6,1.2,-0.5,0.38943,0,0,0
17.8,1.2,-0.5,0.38811,0,0,0
18,1.2,-0.5,0.3869,0,0,0
18.2,1.2,-0.5,0.38581,0,0,0
18.4,1.2,-0.5,0.38482,0,0,0
18.6,1.2,-0.5,0.38395,0,0,0
18.8,1.2,-0.5,0.38319,0,0,0
19,1.2,-0.5,0.38255,0,0,0
19.2,1.2,-0.5,0.38202,0,0,0
19.4,1.2,-0.5,0.38162,0,0,0
19.6,1.2,-0.5,0.38132,0,0,0
19.8,1.2,-0.5,0.38115,0,0,0
20,1.2,-0.5,0.38109,0,0,0
0,1.4,-0.5,0.61892,0,0,0
0.2,1.4,-0.5,0.61886,0,0,0
0.4,1.4,-0.5,0.61869,0,0,0
0.6,1.4,-0.5,0.61839,0,0,0
0.8,1.4,-0.5,0.61799,0,0,0
1,1.4,-0.5,0.61746,0,0,0
1.2,1.4,-0.5,0.61682,0,0,0
1.4,1.4,-0.5,0.61606,0,0,0
1.6,1.4,-0.5,0.61519,0,0,0
1.8,1.4,-0.5,0.6142,0,0,0
2,1.4,-0.5,0.61311,0,0,0
2.2,1.4,-0.5,0.6119,0,0,0
2.4,1.4,-0.5,0.61058,0,0,0
2.6,1.4,-0.5,0.60915,0,0,0
2.8,1.4,-0.5,0.60761,0,0,0
3,1.4,-0.5,0.60597,0,0,0
3.2,1.4,-0.5,0.60422,0,0,0
3.4,1.4,-0.5,0.60237,0,0,0
3.6,1.4,-0.5,0.60042,0,0,0
3.8,1.4,-0.5,0.59837,0,0,0
4,1.4,-0.5,0.59622,0,0,0
4.2,1.4,-0.5,0.59397,0,0,0
4.4,1.4,-0.5,0.59164,0,0,0
4.6,1.4,-0.5,0.58921,0,0,0
4.8,1.4,-0.5,0.5867,0,0,0
5,1.4,-0.5,0.5841,0,0,0
5.2,1.4,-0.5,0.58142,0,0,0
5.4,1.4,-0.5,0.57865,0,0,0
5.6,1.4,-0.5,0.57581,0,0,0
5.8,1.4,-0.5,0.5729,0,0,0
6,1.4,-0.5,0.56991,0,0,0
6.2,1.4,-0.5,0.56685,0,0,0
6.4,1.4,-0.5,0.56373,0,0,0
6.6,1.4,-0.5,0.56054,0,0,0
6.8,1.4,-0.5,0.5573,0,0,0
7,1.4,-0.5,0.554,0,0,0
7.2,1.4,-0.5,0.55064,0,0,0
7.4,1.4,-0.5,0.54724,0,0,0
7.6,1.4,-0.5,0.54378,0,0,0
7.8,1.4,-0.5,0.54029,0,0,0
8,1.4,-0.5,0.53676,0,0,0
8.2,1.4,-0.5,0.53318,0,0,0
8.4,1.4,-0.5,0.52958,0,0,0
8.6,1.4,-0.5,0.52595,0,0,0
8.8,1.4,-0.5,0.52229,0,0,0
9,1.4,-0.5,0.51861,0,0,0
9.2,1.4,-0.5,0.51491,0,0,0
9.4,1.4,-0.5,0.5112,0,0,0
9.6,1.4,-0.5,0.50747,0,0,0
9.8,1.4,-0.5,0.50374,0,0,0
10,1.4,-0.5,0.5,0,0,0
10.2,1.4,-0.5,0.49627,0,0,0
10.4,1.4,-0.5,0.49254,0,0,0
10.6,1.4,-0.5,0.48881,0,0,0
10.8,1.4,-0.5,0.4851,0,0,0
11,1.4,-0.5,0.4814,0,0,0
11.2,1.4,-0.5,0.47772,0,0,0
11.4,1.4,-0.5,0.47406,0,0,0
11.6,1.4,-0.5,0.47043,0,0,0
11.8,1.4,-0.5,0.46682,0,0,0
12,1.4,-0.5,0.46325,0,0,0
12.2,1.4,-0.5,0.45972,0,0,0
12.4,1.4,-0.5,0.45622,0,0,0
12.6,1.4,-0.5,0.45277,0,0,0
12.8,1.4,-0.5,0.44937,0,0,0
13,1.4,-0.5,0.44601,0,0,0
13.2,1.4,-0.5,0.44271,0,0,0
13.4,1.4,-0.5,0.43946,0,0,0
13.6,1.4,-0.5,0.43628,0,0,0
13.8,1.4,-0.5,0.43316,0,0,0
14,1.4,-0.5,0.4301,0,0,0
14.2,1.4,-0.5,0.42711,0,0,0
14.4,1.4,-0.5,0.4242,0,0,0
14.6,1.4,-0.5,0.42136,0,0,0
14.8,1.4,-0.5,0.41859,0,0,0
15,1.4,-0.5,0.41591,0,0,0
15.2,1.4,-0.5,0.41331,0,0,0
15.4,1.4,-0.5,0.4108,0,0,0
15.6,1.4,-0.5,0.40837,0,0,0
15.8,1.4,-0.5,0.40603,0,0,0
16,1.4,-0.5,0.40379,0,0,0
16.2,1.4,-0.5,0.40164,0,0,0
16.4,1.4,-0.5,0.39959,0,0,0
16.6,1.4,-0.5,0.39764,0,0,0
16.8,1.4,-0.5,0.39579,0,0,0
17,1.4,-0.5,0.39404,0,0,0
17.2,1.4,-0.5,0.3924,0,0,0
17.4,1.4,-0.5,0.39086,0,0,0
17.6,1.4,-0.5,0.38943,0,0,0
17.8,1.4,-0.5,0.38811,0,0,0
18,1.4,-0.5,0.3869,0,0,0
18.2,1.4,-0.5,0.38581,0,0,0
18.4,1.4,-0.5,0.38482,0,0,0
18.6,1.4,-0.5,0.38395,0,0,0
18.8,1.4,-0.5,0.38319,0,0,0
19,1.4,-0.5,0.38255,0,0,0
19.2,1.4,-0.5,0.38202,0,0,0
19.4,1.4,-0.5,0.38161,0,0,0
19.6,1.4,-0.5,0.38132,0,0,0
19.8,1.4,-0.5,0.38115,0,0,0
20,1.4,-0.5,0.38109,0,0,0
0,1.6,-0.5,0.61892,0,0,0
0.2,1.6,-0.5,0.61886,0,0,0
0.4,1.6,-0.5,0.61869,0,0,0
0.6,1.6,-0.5,0.6184,0,0,0
0.8,1.6,-0.5,0.61799,0,0,0
1,1.6,-0.5,0.61746,0,0,0
1.2,1.6,-0.5,0.61682,0,0,0
1.4,1.6,-0.5,0.61606,0,0,0
1.6,1.6,-0.5,0.61519,0,0,0
1.8,1.6,-0.5,0.6142,0,0,0
2,1.6,-0.5,0.61311,0,0,0
2.2,1.6,-0.5,0.6119,0,0,0
2.4,1.6,-0.5,0.61058,0,0,0
2.6,1.6,-0.5,0.60915,0,0,0
2.8,1.6,-0.5,0.60761,0,0,0
3,1.6,-0.5,0.60597,0,0,0
3.2,1.6,-0.5,0.60422,0,0,0
3.4,1.6,-0.5,0.60237,0,0,0
3.6,1.6,-0.5,0.60042,0,0,0
3.8,1.6,-0.5,0.59837,0,0,0
4,1.6,-0.5,0.59622,0,0,0
4.2,1.6,-0.5,0.59398,0,0,0
4.4,1.6,-0.5,0.59164,0,0,0
4.6,1.6,-0.5,0.58921,0,0,0
4.8,1.6,-0.5,0.5867,0,0,0
5,1.6,-0.5,0.5841,0,0,0
5.2,1.6,-0.5,0.58142,0,0,0
5.4,1.6,-0.5,0.57865,0,0,0
5.6,1.6,-0.5,0.57581,0,0,0
5.8,1.6,-0.5,0.5729,0,0,0
6,1.6,-0.5,0.56991,0,0,0
6.2,1.6,-0.5,0.56685,0,0,0
6.4,1.6,-0.5,0.56373,0,0,0
6.6,1.6,-0.5,0.56054,0,0,0
6.8,1.6,-0.5,0.5573,0,0,0
7,1.6,-0.5,0.554,0,0,0
7.2,1.6,-0.5,0.55064,0,0,0
7.4,1.6,-0.5,0.54724,0,0,0
7.6,1.6,-0.5,0.54378,0,0,0
7.8,1.6,-0.5,0.54029,0,0,0
8,1.6,-0.5,0.53676,0,0,0
8.2,1.6,-0.5,0.53318,0,0,0
8.4,1.6,-0.5,0.52958,0,0,0
8.6,1.6,-0.5,0.52595,0,0,0
8.8,1.6,-0.5,0.52229,0,0,0
9,1.6,-0.5,0.51861,0,0,0
9.2,1.6,-0.5,0.51491,0,0,0
9.4,1.6,-0.5,0.5112,0,0,0
9.6,1.6,-0.5,0.50747,0,0,0
9.8,1.6,-0.5,0.50374,0,0,0
10,1.6,-0.5,0.5,0,0,0
10.2,1.6,-0.5,0.49627,0,0,0
10.4,1.6,-0.5,0.49254,0,0,0
10.6,1.6,-0.5,0.48881,0,0,0
10.8,1.6,-0.5,0.4851,0,0,0
11,1.6,-0.5,0.4814,0,0,0
11.2,1.6,-0.5,0.47772,0,0,0
11.4,1.6,-0.5,0.47406,0,0,0
11.6,1.6,-0.5,0.47043,0,0,0
11.8,1.6,-0.5,0.46682,0,0,0
12,1.6,-0.5,0.46325,0,0,0
12.2,1.6,-0.5,0.45972,0,0,0
12.4,1.6,-0.5,0.45622,0,0,0
12.6,1.6,-0.5,0.45277,0,0,0
12.8,1.6,-0.5,0.44937,0,0,0
13,1.6,-0.5,0.44601,0,0,0
13.2,1.6,-0.5,0.44271,0,0,0
13.4,1.6,-0.5,0.43946,0,0,0
13.6,1.6,-0.5,0.43628,0,0,0
13.8,1.6,-0.5,0.43316,0,0,0
14,1.6,-0.5,0.4301,0,0,0
14.2,1.6,-0.5,0.42711,0,0,0
14.4,1.6,-0.5,0.4242,0,0,0
14.6,1.6,-0.5,0.42135,0,0,0
14.8,1.6,-0.5,0.41859,0,0,0
15,1.6,-0.5,0.41591,0,0,0
15.2,1.6,-0.5,0.41331,0,0,0
15.4,1.6,-0.5,0.4108,0,0,0
15.6,1.6,-0.5,0.40837,0,0,0
15.8,1.6,-0.5,0.40603,0,0,0
16,1.6,-0.5,0.40379,0,0,0
16.2,1.6,-0.5,0.40164,0,0,0
16.4,1.6,-0.5,0.39959,0,0,0
16.6,1.6,-0.5,0.39764,0,0,0
16.8,1.6,-0.5,0.39579,0,0,0
17,1.6,-0.5,0.39404,0,0,0
17.2,1.6,-0.5,0.3924,0,0,0
17.4,1.6,-0.5,0.39086,0,0,0
17.6,1.6,-0.5,0.38943,0,0,0
17.8,1.6,-0.5,0.38811,0,0,0
18,1.6,-0.5,0.3869,0,0,0
18.2,1.6,-0.5,0.3858,0,0,0
18.4,1.6,-0.5,0.38482,0,0,0
18.6,1.6,-0.5,0.38395,0,0,0
18.8,1.6,-0.5,0.38319,0,0,0
19,1.6,-0.5,0.38255,0,0,0
19.2,1.6,-0.5,0.38202,0,0,0
19.4,1.6,-0.5,0.38161,0,0,0
19.6,1.6,-0.5,0.38132,0,0,0
19.8,1.6,-0.5,0.38115,0,0,0
20,1.6,-0.5,0.38109,0,0,0
0,1.8,-0.5,0.61892,0,0,0
0.2,1.8,-0.5,0.61886,0,0,0
0.4,1.8,-0.5,0.61869,0,0,0
0.6,1.8,-0.5,0.6184,0,0,0
0.8,1.8,-0.5,0.61799,0,0,0
1,1.8,-0.5,0.61746,0,0,0
1.2,1.8,-0.5,0.61682,0,0,0
1.4,1.8,-0.5,0.61606,0,0,0
1.6,1.8,-0.5,0.61519,0,0,0
1.8,1.8,-0.5,0.61421,0,0,0
2,1.8,-0.5,0.61311,0,0,0
2.2,1.8,-0.5,0.6119,0,0,0
2.4,1.8,-0.5,0.61058,0,0,0
2.6,1.8,-0.5,0.60915,0,0,0
2.8,1.8,-0.5,0.60761,0,0,0
3,1.8,-0.5,0.60597,0,0,0
3.2,1.8,-0.5,0.60422,0,0,0
3.4,1.8,-0.5,0.60237,0,0,0
3.6,1.8,-0.5,0.60042,0,0,0
3.8,1.8,-0.5,0.59837,0,0,0
4,1.8,-0.5,0.59622,0,0,0
4.2,1.8,-0.5,0.59398,0,0,0
4.4,1.8,-0.5,0.59164,0,0,0
4.6,1.8,-0.5,0.58921,0,0,0
4.8,1.8,-0.5,0.5867,0,0,0
5,1.8,-0.5,0.5841,0,0,0
5.2,1.8,-0.5,0.58142,0,0,0
5.4,1.8,-0.5,0.57865,0,0,0
5.6,1.8,-0.5,0.57581,0,0,0
5.8,1.8,-0.5,0.5729,0,0,0
6,1.8,-0.5,0.56991,0,0,0
6.2,1.8,-0.5,0.56685,0,0,0
6.4,1.8,-0.5,0.56373,0,0,0
6.6,1.8,-0.5,0.56054,0,0,0
6.8,1.8,-0.5,0.5573,0,0,0
7,1.8,-0.5,0.554,0,0,0
7.2,1.8,-0.5,0.55064,0,0,0
7.4,1.8,-0.5,0.54724,0,0,0
7.6,1.8,-0.5,0.54378,0,0,0
7.8,1.8,-0.5,0.54029,0,0,0
8,1.8,-0.5,0.53676,0,0,0
8.2,1.8,-0.5,0.53318,0,0,0
8.4,1.8,-0.5,0.52958,0,0,0
8.6,1.8,-0.5,0.52595,0,0,0
8.8,1.8,-0.5,0.52229,0,0,0
9,1.8,-0.5,0.51861,0,0,0
9.2,1.8,-0.5,0.51491,0,0,0
9.4,1.8,-0.5,0.5112,0,0,0
9.6,1.8,-0.5,0.50747,0,0,0
9.8,1.8,-0.5,0.50374,0,0,0
10,1.8,-0.5,0.5,0,0,0
10.2,1.8,-0.5,0.49627,0,0,0
10.4,1.8,-0.5,0.49254,0,0,0
10.6,1.8,-0.5,0.48881,0,0,0
10.8,1.8,-0.5,0.4851,0,0,0
11,1.8,-0.5,0.4814,0,0,0
11.2,1.8,-0.5,0.47772,0,0,0
11.4,1.8,-0.5,0.47406,0,0,0
11.6,1.8,-0.5,0.47043,0,0,0
11.8,1.8,-0.5,0.46682,0,0,0
12,1.8,-0.5,0.46325,0,0,0
12.2,1.8,-0.5,0.45972,0,0,0
12.4,1.8,-0.5,0.45622,0,0,0
12.6,1.8,-0.5,0.45277,0,0,0
12.8,1.8,-0.5,0.44937,0,0,0
13,1.8,-0.5,0.44601,0,0,0
13.2,1.8,-0.5,0.44271,0,0,0
13.4,1.8,-0.5,0.43946,0,0,0
13.6,1.8,-0.5,0.43628,0,0,0
13.8,1.8,-0.5,0.43316,0,0,0
14,1.8,-0.5,0.4301,0,0,0
14.2,1.8,-0.5,0.42711,0,0,0
14.4,1.8,-0.5,0.4242,0,0,0
14.6,1.8,-0.5,0.42135,0,0,0
14.8,1.8,-0.5,0.41859,0,0,0
15,1.8,-0.5,0.41591,0,0,0
15.2,1.8,-0.5,0.41331,0,0,0
15.4,1.8,-0.5,0.41079,0,0,0
15.6,1.8,-0.5,0.40837,0,0,0
15.8,1.8,-0.5,0.40603,0,0,0
16,1.8,-0.5,0.40379,0,0,0
16.2,1.8,-0.5,0.40164,0,0,0
16.4,1.8,-0.5,0.39959,0,0,0
16.6,1.8,-0.5,0.39764,0,0,0
16.8,1.8,-0.5,0.39579,0,0,0
17,1.8,-0.5,0.39404,0,0,0
17.2,1.8,-0.5,0.3924,0,0,0
17.4,1.8,-0.5,0.39086,0,0,0
17.6,1.8,-0.5,0.38943,0,0,0
17.8,1.8,-0.5,0.38811,0,0,0
18,1.8,-0.5,0.3869,0,0,0
18.2,1.8,-0.5,0.3858,0,0,0
18.4,1.8,-0.5,0.38482,0,0,0
18.6,1.8,-0.5,0.38395,0,0,0
18.8,1.8,-0.5,0.38319,0,0,0
19,1.8,-0.5,0.38255,0,0,0
19.2,1.8,-0.5,0.38202,0,0,0
19.4,1.8,-0.5,0.38161,0,0,0
19.6,1.8,-0.5,0.38132,0,0,0
19.8,1.8,-0.5,0.38115,0,0,0
20,1.8,-0.5,0.38109,0,0,0
0,2,-0.5,0.61892,0,0,0
0.2,2,-0.5,0.61886,0,0,0
0.4,2,-0.5,0.61869,0,0,0
0.6,2,-0.5,0.6184,0,0,0
0.8,2,-0.5,0.61799,0,0,0
1,2,-0.5,0.61746,0,0,0
1.2,2,-0.5,0.61682,0,0,0
1.4,2,-0.5,0.61606,0,0,0
1.6,2,-0.5,0.61519,0,0,0
1.8,2,-0.5,0.61421,0,0,0
2,2,-0.5,0.61311,0,0,0
2.2,2,-0.5,0.6119,0,0,0
2.4,2,-0.5,0.61058,0,0,0
2.6,2,-0.5,0.60915,0,0,0
2.8,2,-0.5,0.60761,0,0,0
3,2,-0.5,0.60597,0,0,0
3.2,2,-0.5,0.60422,0,0,0
3.4,2,-0.5,0.60237,0,0,0
3.6,2,-0.5,0.60042,0,0,0
3.8,2,-0.5,0.59837,0,0,0
4,2,-0.5,0.59622,0,0,0
4.2,2,-0.5,0.59398,0,0,0
4.4,2,-0.5,0.59164,0,0,0
4.6,2,-0.5,0.58921,0,0,0
4.8,2,-0.5,0.5867,0,0,0
5,2,-0.5,0.5841,0,0,0
5.2,2,-0.5,0.58142,0,0,0
5.4,2,-0.5,0.57865,0,0,0
5.6,2,-0.5,0.57581,0,0,0
5.8,2,-0.5,0.5729,0,0,0
6,2,-0.5,0.56991,0,0,0
6.2,2,-0.5,0.56685,0,0,0
6.4,2,-0.5,0.56373,0,0,0
6.6,2,-0.5,0.56054,0,0,0
6.8,2,-0.5,0.5573,0,0,0
7,2,-0.5,0.554,0,0,0
7.2,2,-0.5,0.55064,0,0,0
7.4,2,-0.5,0.54724,0,0,0
7.6,2,-0.5,0.54379,0,0,0
7.8,2,-0.5,0.54029,0,0,0
8,2,-0.5,0.53676,0,0,0
8.2,2,-0.5,0.53318,0,0,0
8.4,2,-0.5,0.52958,0,0,0
8.6,2,-0.5,0.52595,0,0,0
8.8,2,-0.5,0.52229,0,0,0
9,2,-0.5,0.51861,0,0,0
9.2,2,-0.5,0.51491,0,0,0
9.4,2,-0.5,0.5112,0,0,0
9.6,2,-0.5,0.50747,0,0,0
9.8,2,-0.5,0.50374,0,0,0
10,2,-0.5,0.5,0,0,0
10.2,2,-0.5,0.49627,0,0,0
10.4,2,-0.5,0.49254,0,0,0
10.6,2,-0.5,0.48881,0,0,0
10.8,2,-0.5,0.4851,0,0,0
11,2,-0.5,0.4814,0,0,0
11.2,2,-0.5,0.47772,0,0,0
11.4,2,-0.5,0.47406,0,0,0
11.6,2,-0.5,0.47043,0,0,0
11.8,2,-0.5,0.46682,0,0,0
12,2,-0.5,0.46325,0,0,0
12.2,2,-0.5,0.45972,0,0,0
12.4,2,-0.5,0.45622,0,0,0
12.6,2,-0.5,0.45277,0,0,0
12.8,2,-0.5,0.44937,0,0,0
13,2,-0.5,0.44601,0,0,0
13.2,2,-0.5,0.44271,0,0,0
13.4,2,-0.5,0.43946,0,0,0
13.6,2,-0.5,0.43628,0,0,0
13.8,2,-0.5,0.43316,0,0,0
14,2,-0.5,0.4301,0,0,0
14.2,2,-0.5,0.42711,0,0,0
14.4,2,-0.5,0.4242,0,0,0
14.6,2,-0.5,0.42135,0,0,0
14.8,2,-0.5,0.41859,0,0,0
15,2,-0.5,0.41591,0,0,0
15.2,2,-0.5,0.41331,0,0,0
15.4,2,-0.5,0.41079,0,0,0
15.6,2,-0.5,0.40837,0,0,0
15.8,2,-0.5,0.40603,0,0,0
16,2,-0.5,0.40379,0,0,0
16.2,2,-0.5,0.40164,0,0,0
16.4,2,-0.5,0.39959,0,0,0
16.6,2,-0.5,0.39764,0,0,0
16.8,2,-0.5,0.39579,0,0,0
17,2,-0.5,0.39404,0,0,0
17.2,2,-0.5,0.3924,0,0,0
17.4,2,-0.5,0.39086,0,0,0
17.6,2,-0.5,0.38943,0,0,0
17.8,2,-0.5,0.38811,0,0,0
18,2,-0.5,0.3869,0,0,0
18.2,2,-0.5,0.3858,0,0,0
18.4,2,-0.5,0.38482,0,0,0
18.6,2,-0.5,0.38395,0,0,0
18.8,2,-0.5,0.38319,0,0,0
19,2,-0.5,0.38255,0,0,0
19.2,2,-0.5,0.38202,0,0,0
19.4,2,-0.5,0.38161,0,0,0
19.6,2,-0.5,0.38132,0,0,0
19.8,2,-0.5,0.38115,0,0,0
20,2,-0.5,0.38109,0,0,0
0,2.2,-0.5,0.61892,0,0,0
0.2,2.2,-0.5,0.61886,0,0,0
0.4,2.2,-0.5,0.61869,0,0,0
0.6,2.2,-0.5,0.6184,0,0,0
0.8,2.2,-0.5,0.61799,0,0,0
1,2.2,-0.5,0.61746,0,0,0
1.2,2.2,-0.5,0.61682,0,0,0
1.4,2.2,-0.5,0.61606,0,0,0
1.6,2.2,-0.5,0.61519,0,0,0
1.8,2.2,-0.5,0.61421,0,0,0
2,2.2,-0.5,0.61311,0,0,0
2.2,2.2,-0.5,0.6119,0,0,0
2.4,2.2,-0.5,0.61058,0,0,0
2.6,2.2,-0.5,0.60915,0,0,0
2.8,2.2,-0.5,0.60761,0,0,0
3,2.2,-0.5,0.60597,0,0,0
3.2,2.2,-0.5,0.60422,0,0,0
3.4,2.2,-0.5,0.60237,0,0,0
3.6,2.2,-0.5,0.60042,0,0,0
3.8,2.2,-0.5,0.59837,0,0,0
4,2.2,-0.5,0.59622,0,0,0
4.2,2.2,-0.5,0.59398,0,0,0
4.4,2.2,-0.5,0.59164,0,0,0
4.6,2.2,-0.5,0.58921,0,0,0
4.8,2.2,-0.5,0.5867,0,0,0
5,2.2,-0.5,0.5841,0,0,0
5.2,2.2,-0.5,0.58142,0,0,0
5.4,2.2,-0.5,0.57865,0,0,0
5.6,2.2,-0.5,0.57581,0,0,0
5.8,2.2,-0.5,0.5729,0,0,0
6,2.2,-0.5,0.56991,0,0,0
6.2,2.2,-0.5,0.56685,0,0,0
6.4,2.2,-0.5,0.56373,0,0,0
6.6,2.2,-0.5,0.56054,0,0,0
6.8,2.2,-0.5,0.5573,0,0,0
7,2.2,-0.5,0.554,0,0,0
7.2,2.2,-0.5,0.55064,0,0,0
7.4,2.2,-0.5,0.54724,0,0,0
7.6,2.2,-0.5,0.54379,0,0,0
7.8,2.2,-0.5,0.54029,0,0,0
8,2.2,-0.5,0.53676,0,0,0
8.2,2.2,-0.5,0.53319,0,0,0
8.4,2.2,-0.5,0.52958,0,0,0
8.6,2.2,-0.5,0.52595,0,0,0
8.8,2.2,-0.5,0.52229,0,0,0
9,2.2,-0.5,0.51861,0,0,0
9.2,2.2,-0.5,0.51491,0,0,0
9.4,2.2,-0.5,0.5112,0,0,0
9.6,2.2,-0.5,0.50747,0,0,0
9.8,2.2,-0.5,0.50374,0,0,0
10,2.2,-0.5,0.5,0,0,0
10.2,2.2,-0.5,0.49627,0,0,0
10.4,2.2,-0.5,0.49254,0,0,0
10.6,2.2,-0.5,0.48881,0,0,0
10.8,2.2,-0.5,0.4851,0,0,0
11,2.2,-0.5,0.4814,0,0,0
11.2,2.2,-0.5,0.47772,0,0,0
11.4,2.2,-0.5,0.47406,0,0,0
11.6,2.2,-0.5,0.47043,0,0,0
11.8,2.2,-0.5,0.46682,0,0,0
12,2.2,-0.5,0.46325,0,0,0
12.2,2.2,-0.5,0.45972,0,0,0
12.4,2.2,-0.5,0.45622,0,0,0
12.6,2.2,-0.5,0.45277,0,0,0
12.8,2.2,-0.5,0.44936,0,0,0
13,2.2,-0.5,0.44601,0,0,0
13.2,2.2,-0.5,0.44271,0,0,0
13.4,2.2,-0.5,0.43946,0,0,0
13.6,2.2,-0.5,0.43628,0,0,0
13.8,2.2,-0.5,0.43315,0,0,0
14,2.2,-0.5,0.4301,0,0,0
14.2,2.2,-0.5,0.42711,0,0,0
14.4,2.2,-0.5,0.42419,0,0,0
14.6,2.2,-0.5,0.42135,0,0,0
14.8,2.2,-0.5,0.41859,0,0,0
15,2.2,-0.5,0.41591,0,0,0
15.2,2.2,-0.5,0.41331,0,0,0
15.4,2.2,-0.5,0.41079,0,0,0
15.6,2.2,-0.5,0.40837,0,0,0
15.8,2.2,-0.5,0.40603,0,0,0
16,2.2,-0.5,0.40379,0,0,0
16.2,2.2,-0.5,0.40164,0,0,0
16.4,2.2,-0.5,0.39959,0,0,0
16.6,2.2,-0.5,0.39764,0,0,0
16.8,2.2,-0.5,0.39579,0,0,0
17,2.2,-0.5,0.39404,0,0,0
17.2,2.2,-0.5,0.3924,0,0,0
17.4,2.2,-0.5,0.39086,0,0,0
17.6,2.2,-0.5,0.38943,0,0,0
17.8,2.2,-0.5,0.38811,0,0,0
18,2.2,-0.5,0.3869,0,0,0
18.2,2.2,-0.5,0.3858,0,0,0
18.4,2.2,-0.5,0.38482,0,0,0
18.6,2.2,-0.5,0.38395,0,0,0
18.8,2.2,-0.5,0.38319,0,0,0
19,2.2,-0.5,0.38255,0,0,0
19.2,2.2,-0.5,0.38202,0,0,0
19.4,2.2,-0.5,0.38161,0,0,0
